,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
72,1944,4506,4427,2638,790,3960,4335,2460,3522,255,109,903,2758,927,247
73,2245,1595,2131,3188,649,2944,1447,3327,1668,3609,660,962,3790,4420,3025
74,4407,856,851,496,4193,76,847,3850,68,2896,2184,2749,2485,844,3890
75,1462,4682,2179,3054,172,2157,3636,4279,3161,3120,4576,4696,4489,4449,4620
76,851,856,844,859,858,848,3826,4054,847,428,3746,4407,2817,68,1275
77,4253,3869,4030,3365,2226,3156,355,2973,3383,530,4431,834,1334,2304,1952
78,851,856,4054,428,859,858,4407,2387,1275,2817,909,847,844,76,1422
79,3571,631,3002,287,4003,1484,2790,1829,3588,653,2656,1613,3880,3709,1315
80,1368,1139,2318,3364,124,2846,2618,3382,2237,4587,2086,2076,4214,3566,216
81,4092,4212,2819,3369,1887,399,352,2022,4190,1666,3185,4146,1368,2226,1488
82,4233,3108,3841,972,4775,1736,2393,669,785,3788,4710,2697,1578,191,4118
83,2992,1332,1838,2655,665,2855,322,262,3290,1009,1456,559,1525,2681,846
84,1702,2037,895,1331,2927,194,1000,4550,3363,1340,3763,358,4506,1649,2095
85,2,3111,2261,3047,777,3829,1203,1366,2610,876,38,4470,445,3361,3678
86,1412,1248,3109,3892,513,4755,1915,3757,4384,952,4663,4365,3373,873,2306
87,1996,2150,4629,2010,4134,37,1653,3044,420,67,964,876,2839,531,976
88,2301,460,3287,3915,3900,1065,905,4459,3326,288,3727,3852,4658,2999,1497
89,1487,1959,3448,1262,2919,921,1955,2561,2749,277,1161,1718,3217,434,3529
90,3939,3103,4157,36,1493,945,3343,1548,3542,1601,3937,1949,860,2263,391
91,1588,864,4013,3627,183,3111,3164,3239,2067,4065,2066,1760,3644,1721,2225
92,1091,3878,111,3792,4433,2685,4597,298,955,1433,1805,4312,4581,2300,4048
93,768,3923,15,1359,1490,514,4176,2732,13,1704,4039,1422,2837,3849,1296
94,993,3265,4402,659,231,4506,918,2560,1846,4319,2095,3155,822,3580,423
95,2326,542,3494,1047,3220,2497,1255,3196,1677,749,3407,3846,794,1147,1389
96,1638,2226,1563,2661,3689,3307,1139,1171,3196,1809,2121,1334,4030,945,4195
97,2300,4580,3605,4505,3552,3875,3490,4491,1294,3820,400,3522,2026,904,4592
98,2531,4794,953,3792,4340,998,2447,4336,4375,111,4581,955,4050,3447,336
99,1949,860,1563,2778,3103,2836,2661,1047,2780,2454,1557,945,3542,3196,3511
100,1602,3918,4605,4339,482,3559,1346,2752,479,1796,1646,3036,814,3461,4528
101,3077,3245,351,4045,2339,1365,1332,2292,3290,49,623,1051,1142,4203,3586
102,3113,3805,1173,4652,2168,4234,4726,4670,3889,437,4536,840,4765,4071,2098
