,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
70,7249,1003,6969,8497,3412,6460,7197,2868,9471,7921,7345,2687,4238,6023,10371
71,1231,1718,679,2049,10048,3617,8583,8464,6488,4768,4495,5170,3170,5081,8010
72,7153,2686,2165,7815,6715,9056,586,6243,3067,4545,9851,4546,8289,9055,3346
73,301,6385,3160,472,6882,185,4188,2745,8626,8985,7447,1529,9459,1973,7728
74,10599,8994,6218,9084,8528,6378,8906,3606,2474,8530,9227,9897,5368,3436,3349
75,8379,2213,3925,5868,5753,2285,5426,860,9410,9136,1723,9917,2688,6968,7605
76,6008,9374,3717,10159,1934,7078,3995,667,7185,2190,3853,4228,9800,7495,8211
77,680,8906,8528,9599,7982,8530,6378,7452,8006,2559,4826,3436,846,2791,590
78,3542,3606,2142,9826,8127,3514,523,6914,4528,8892,9825,3874,5416,9572,9208
79,5560,4071,2259,5239,701,197,98,3158,4017,7164,5885,664,5161,3542,3339
80,3500,4193,3826,8567,6924,2669,9660,8870,2737,770,7911,8876,4752,3288,2816
81,197,3004,10322,6206,8477,9990,2000,10407,9301,94,10517,7228,9542,10290,5680
82,997,805,5071,7743,6817,10470,9640,7939,2816,5120,8568,5602,3836,3131,5361
83,5905,8125,7697,7877,1329,2450,1767,1410,8852,650,9598,10112,7711,10044,630
84,9321,2450,3911,5109,7602,6535,2648,650,8613,10596,770,7697,1932,7843,7191
85,10459,9753,428,10575,9447,10600,4877,275,8701,6512,8569,9523,3623,7717,9144
86,724,2224,6903,9897,2938,4150,9084,4082,1875,7836,545,3131,3430,202,6470
87,4113,5763,6032,2076,562,7460,8014,2331,10159,5356,7489,2053,3056,9209,56
88,3665,6244,529,6669,405,7555,2410,1484,1900,2893,1887,4464,150,7725,1528
89,9667,7514,3355,7875,6085,2401,2254,7873,8876,9863,2583,4905,6528,8868,6832
90,1411,4242,9627,2022,6563,9269,5068,4559,9453,9692,6194,5279,6636,4955,10052
91,9384,2505,8881,9122,557,8681,9121,8025,10591,2689,2113,1051,449,7641,5897
92,3166,2551,2929,5388,7771,1508,3911,2350,6014,2070,3554,5744,7397,9537,5666
93,2941,1465,10066,10079,623,7180,3616,8810,2634,1930,9687,9331,7294,5246,1875
94,6110,3481,9542,3339,197,9203,42,5560,7078,6493,664,116,2496,81,5800
95,571,9084,10025,9208,10290,6372,4685,9749,3606,9882,3464,2446,565,478,724
96,5596,9516,746,10575,7930,10246,7920,7842,9424,2739,9542,2234,2754,8767,5036
97,9786,6033,9000,5859,4386,9857,6741,5618,2107,5392,2353,6010,2631,7928,2059
98,7164,767,2496,3339,2410,9263,9267,3661,8994,8258,701,5560,79,1406,5885
99,8207,2164,5497,8260,8142,2965,8008,1386,6826,8185,1134,3931,9260,39,9835
100,5560,7495,4826,4017,3347,9503,8661,4735,8785,8093,9412,5885,3661,9263,5770
101,1670,5212,6945,5207,10024,8728,2289,7315,3941,1627,8554,7227,7532,5755,3553
102,5822,3206,5845,8818,7049,9275,9698,1418,8522,3306,7177,9517,1419,10563,1645
103,8210,6518,2188,708,162,4348,2963,3896,4257,5587,4777,3347,9170,2103,9826
104,7022,5166,1852,5179,2694,1538,3805,2376,999,977,7029,2669,8567,2077,1269
105,5260,6728,4651,7733,10092,10003,8789,5619,7667,9581,8850,8594,9993,1630,6781
106,42,7498,7315,5823,357,9829,10318,1863,1041,4552,3593,665,2576,284,8137
107,2499,3361,5481,701,1533,9095,1522,2559,9491,5574,9826,1237,6664,483,9401
108,3481,701,94,6574,5493,2633,7931,5800,7826,6140,262,2282,3606,7541,3550
109,4450,4077,3567,2798,5860,2448,10036,1432,9162,8645,7007,3948,720,1804,9966
110,6886,2708,5443,8343,3804,773,5122,7296,9382,2696,6474,8749,9348,4194,7979
111,3464,7228,8006,790,3874,5084,9374,7982,4783,1650,7495,9084,6664,9056,6243
112,4446,3360,4305,4296,7223,8522,8991,8276,2000,7094,0,4061,8385,3297,2161
113,9449,8796,8832,5011,3386,4856,9784,3124,200,3030,9124,2907,4678,4057,401
114,2376,5865,2208,1432,6809,3935,3945,1723,1583,9759,4857,8575,8567,1961,5716
115,5934,4968,9348,8787,2633,7499,9458,8204,5884,5254,8589,2268,4449,7961,3514
116,4071,9209,9208,9205,2259,9477,9164,2938,1826,2603,3874,197,8467,4528,6783
117,2024,1730,4029,3641,5989,8140,9496,6895,305,9009,1101,1505,769,6376,9047
118,9203,3339,3606,7078,197,6372,671,3817,9208,8709,9990,6176,95,8892,5560
119,10500,8279,2518,10136,174,1020,5636,4572,455,11,9799,10299,4908,6989,10304
120,8928,5934,9517,94,5652,7499,115,6717,3715,1535,665,715,1874,4553,2633
121,8901,4553,10087,8491,5477,2372,1535,5121,425,4290,8946,9733,6741,2107,8803
122,1465,3487,253,9441,7972,1183,8169,3404,241,3032,3824,7569,5724,2700,243
123,1681,3946,801,1718,4932,9753,5099,8662,10265,7921,8517,3263,5263,10156,3622
124,3661,9263,7164,2103,8185,5560,3726,1406,6628,5274,4737,9093,9503,4422,9495
125,4422,3874,3661,5587,2259,8217,4071,5885,9503,3726,8210,2188,3197,3339,9093
126,2812,9404,3300,6903,49,202,2496,7384,7228,10470,299,2782,10102,5294,8075
127,9497,6372,1441,8470,3300,4521,9209,9084,3464,8542,7495,3606,9458,4112,9208
128,3400,5607,1855,3703,2984,409,3102,6327,8328,1575,4120,2615,6679,516,764
129,7870,9009,6303,3279,9900,5551,2755,3654,136,5907,1018,4072,6162,9856,4925
130,5552,485,2203,1838,4801,6359,9201,5376,5449,6657,7282,10101,1790,2270,9298
131,6423,9262,1643,5358,2249,7445,8646,2786,7127,479,6598,6506,1658,10598,3556
132,595,7039,2646,8138,374,3569,5173,2703,7574,4887,7958,1033,7585,7843,3814
133,1591,3498,3481,3542,701,9208,3874,8298,54,1568,4726,3370,9826,1229,5587
134,9361,5402,3350,10458,3554,2453,1923,6210,499,4905,7021,6522,3462,8868,6315
135,6700,9954,6429,125,9528,2173,8443,78,3389,10561,1406,9412,2860,9825,831
136,3026,7699,128,3400,8246,5607,3175,4473,2552,764,3636,823,1018,7282,326
137,6843,6859,496,1800,322,8034,9123,1841,6836,3950,4685,3730,9176,4336,7982
138,4357,7002,4646,8388,10318,5755,5324,10038,9246,9938,8194,5237,7171,7317,5472
139,3128,5330,953,241,7162,9754,8541,9994,8290,2119,7112,6197,1183,3944,8002
140,7225,10035,9538,9625,1745,158,8182,2018,4768,6310,10036,4398,9155,3442,34
141,6230,44,10529,6353,10266,10513,7384,9641,6024,2936,5281,8371,2108,2376,3094
142,2282,9536,5786,1549,9458,2633,5471,7610,8807,7603,7232,8470,10585,10,5685
143,6817,2376,3948,7119,2702,7397,6793,7054,5790,7743,9609,5361,7337,1355,9230
144,626,2245,9741,5746,2366,7604,9760,4239,7931,7913,545,7503,9935,9919,5282
145,5557,9361,134,3554,10146,2732,5820,4905,7021,6452,5402,9321,8167,4116,354
146,4311,4495,4768,7299,976,3263,5038,8820,8454,5549,8010,6909,450,4729,10000
147,565,7836,7228,2280,4854,9084,6525,5658,6101,3090,3768,3588,724,2782,4521
148,1413,9028,2826,7926,6797,9665,7344,623,9518,3436,5831,5120,4375,9655,10459
149,8309,9919,9741,5936,4500,545,10342,6756,2366,7913,1746,9649,6232,10008,8807
150,1528,2794,7768,1484,6669,9034,1460,7555,1887,602,7447,9881,1770,4464,3665
151,8388,5472,6164,7002,138,2311,5212,10318,3537,2464,5638,8568,3948,1625,5324
152,5332,6642,4478,4766,7073,9357,6830,10036,6166,9533,6530,5446,5571,6686,5549
153,7715,3100,9335,4619,2538,3673,3280,8739,1218,10307,3435,6576,1748,6208,9329
154,2520,7497,9946,9462,10441,688,6746,1027,4266,10430,8389,218,4885,4212,9749
155,8570,3326,2779,9558,1631,5364,7722,1236,3534,9551,8140,1018,10562,8905,8755
156,1891,1892,1906,169,1899,6769,1907,175,6977,3257,471,1629,1910,1884,1908
157,890,319,3227,6558,558,4141,3675,5240,2346,6779,3765,526,5725,5616,8836
158,10036,9243,3355,9667,10017,2939,6528,2254,3350,2370,1745,8697,2583,2018,9664
159,1911,6350,3109,9046,9827,10124,175,3329,1910,4662,406,2100,229,169,6679
160,10112,8130,5956,1543,9750,3777,4747,6450,3840,10220,7040,5487,1339,1042,6229
161,5992,8334,1690,2423,6311,3738,3524,7822,5151,8271,7103,3280,38,7527,7414
162,2188,6518,6614,4257,4954,1147,2983,5885,8210,5164,9836,2314,8217,5587,2130
163,1009,4906,698,2880,2264,5453,4810,15,1139,4144,4424,8496,9449,9743,3867
164,8910,8646,6451,3687,7961,4159,1476,8258,1466,4185,9204,115,3818,3902,5289
165,2991,2652,9084,7836,2459,6901,10120,2880,9374,1722,2634,3349,601,6101,6917
166,8016,1468,4759,1464,4681,1446,1421,7734,1467,8969,4756,7090,4657,1451,4146
167,8465,1886,10123,4353,3175,5357,9298,0,7368,10124,585,7447,1856,3109,177
168,4093,1856,10124,10123,6670,3109,3478,1790,9119,2808,1697,6350,2244,2270,6711
169,1892,1891,1899,175,1906,1907,1911,6769,6350,1884,8715,3086,938,4298,9809
170,400,7201,6539,2514,6759,5655,8360,2928,4901,4222,10564,9671,10536,2234,9424
171,1907,1899,1909,1911,6350,1891,169,1906,1892,6769,175,7948,2201,4298,8715
172,4668,4345,8716,3570,9485,2683,5323,3556,4122,5549,852,6366,745,6791,8774
173,5553,2880,379,5009,6731,1009,8029,4456,688,1001,7052,4878,2264,1002,9910
174,2518,4434,3636,2066,2422,5732,6613,2266,7463,3379,2342,686,1823,4534,3194
175,1899,1892,1911,1891,1906,169,6350,1907,6769,2100,3109,8715,938,229,6079
176,1895,6162,9240,5310,8905,451,222,1777,5732,189,1967,3483,1227,5538,4489
177,4662,1484,2397,3665,2238,7447,3861,4317,2808,1062,1900,6670,9034,4869,1887
178,1484,4662,2397,4317,6244,10124,8626,7447,3240,2808,3665,4296,3360,1887,5539
