,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
70,7530,5645,809,4709,4614,1975,4442,4381,5529,2445,1856,3496,2180,5299,5221
71,1014,3993,3284,505,92,8446,2758,8246,6515,8136,7160,1630,3302,2748,8598
72,3097,7802,3909,5725,7334,3688,2370,647,4335,5059,500,976,4719,2792,5233
73,6140,2108,2244,5169,1837,4818,5531,6695,3342,4552,6154,7396,6183,8604,4360
74,3523,3646,5544,2333,6277,1850,2247,7669,6809,5983,2031,323,7356,5858,1229
75,283,3489,3941,2835,7715,3815,7751,3957,6665,2410,601,7645,3435,443,2275
76,3104,4818,2170,6694,1079,1403,397,4198,1282,4611,1330,6279,4699,1837,3591
77,7329,2700,4327,3640,4775,5083,2961,5919,4982,2779,6241,4372,4089,2962,2447
78,3946,7430,5952,487,491,8418,7654,6101,4226,5205,3106,8137,8287,1203,1226
79,2017,8109,671,5216,5482,444,1744,8552,7413,5972,3613,2795,2833,1021,5161
80,1895,5616,1497,191,3583,4300,619,4525,6416,6464,4579,7625,2696,2274,6906
81,4559,7728,8365,13,5226,1235,175,4709,8041,2306,2400,2670,3549,7317,2899
82,61,8025,2647,8006,6677,4198,5012,5836,1403,1079,1330,6316,4396,1599,8030
83,8406,62,6665,2052,8191,463,1838,6868,7451,443,4235,1459,5173,655,2410
84,4198,4797,5531,1837,6316,1708,1168,8030,3390,2558,6155,251,7396,6262,3974
85,2215,1988,1330,2348,1565,2157,5186,1360,8320,6674,5659,8621,1965,7396,8213
86,5183,6809,8240,2333,3101,500,8331,5315,1644,4855,751,6652,390,3450,5572
87,7439,793,7279,632,3376,5339,3031,6524,7627,5314,3662,3239,1036,5425,8180
88,4605,4615,8889,4024,3822,4027,3514,8151,520,3620,6192,7543,6091,4349,549
89,6154,1905,6750,3332,5832,1959,7600,4239,4867,7288,8494,5625,1490,2749,3042
90,2,2196,8208,6729,5002,3920,4754,3278,2122,1651,5184,7454,932,7270,271
91,1587,1277,5608,1210,7108,1473,1588,2363,125,3927,2447,1236,2961,2681,499
92,3815,2835,3672,283,6212,7751,5713,5486,1459,6589,1977,97,5304,5355,3772
93,7080,40,5406,3434,5296,8094,7565,8534,4827,6307,5108,8411,1025,5500,6874
94,8390,7173,5073,6442,8228,5476,7929,5456,1665,3434,395,6589,5500,4094,4439
95,5059,6863,2608,3353,5011,6788,239,2154,2477,1643,4980,4335,7937,4719,5450
96,3211,7248,3657,5108,1808,3665,8861,4387,7543,5323,1368,5123,650,7829,7249
97,443,6665,2835,5802,7362,6436,8754,954,396,7795,8191,463,4235,1498,7451
98,5409,3408,4335,4644,4646,4632,4490,6113,7472,3151,568,4030,1592,7128,4334
99,4516,2559,4903,1659,4511,8219,2039,1617,5877,8414,5890,7062,2352,1660,1041
100,2254,1812,3484,8331,3863,3742,3153,6861,2247,1217,4186,2689,4725,6117,393
101,1967,5524,2316,271,3879,6541,970,6633,6297,5713,1410,7057,3549,4125,1220
102,6889,4210,7803,4679,4345,7079,2396,3490,4035,5582,3784,1556,4398,3281,3485
103,8122,4210,6623,2516,8756,7009,6886,6907,3323,3792,723,1637,3481,5337,6118
104,6212,6838,6885,3783,431,4069,7359,6909,5227,461,7751,7762,2432,2133,6589
105,2939,2639,2857,5566,8161,5576,8484,280,7862,2233,4051,3241,312,3773,7982
106,326,6158,3097,5793,976,4335,647,5328,3012,1064,1484,6942,2686,7559,5409
107,1451,4638,4635,4640,6969,7469,1731,7794,4671,4672,114,4647,4669,4634,5397
108,8889,4561,7308,6112,6653,6091,5165,6162,8014,2242,688,2265,2829,1844,7616
109,3963,5988,3408,1451,640,5409,2055,3680,1701,7840,2727,6113,2699,1416,7010
110,5904,4280,5892,2168,6829,3770,4094,8056,8061,6314,406,4696,209,3015,56
111,6898,5133,6852,7160,4207,28,1893,6489,1629,5722,8466,7149,6695,1014,4966
112,4516,1660,2212,8551,7818,8414,8062,1659,6659,3005,1610,4550,6124,8057,7496
113,8227,647,7361,4646,2725,7074,5725,7554,4030,7802,3688,2727,4334,392,792
114,6969,4635,1731,4638,4640,7469,107,4672,4647,1451,7794,7236,4634,343,3407
115,4637,7157,3740,7680,7635,6570,7543,5797,6974,4923,1025,4218,2001,6710,7511
116,2892,5455,3367,3434,3291,7680,4827,8292,3435,5500,6839,883,7304,4523,7004
117,1981,1777,4171,7452,5942,728,5995,1533,5456,2214,6528,6705,424,8791,1958
118,4687,2127,768,3007,7755,8201,5757,1898,3336,7351,7068,8277,5461,4217,3613
119,5213,5975,8616,2009,2601,1852,5695,2109,8382,7200,4870,3567,4578,832,532
120,1293,8880,4756,6971,5401,4839,7414,1902,1341,1985,3162,409,4577,8102,2139
121,1021,4685,4792,4347,6565,8125,3161,6171,3337,1911,6490,7238,2833,2052,3938
122,5362,6642,5564,7056,3399,4063,877,7356,699,141,961,248,1361,7936,1309
123,5971,7094,577,8768,8865,6749,2059,7082,3044,3871,6433,2373,7590,734,2997
124,6268,5099,5436,6530,247,5972,5037,2877,6119,7139,3790,7081,5769,7238,871
125,1210,5608,4455,1473,6699,2681,1277,7605,3432,2447,2125,1836,3962,1152,2363
126,7461,697,4896,657,5987,5002,7857,3361,7514,7406,3088,7624,5636,2596,8068
127,3000,7257,2818,3193,7936,4378,2799,3213,3666,3106,5608,1003,6116,1758,5205
128,8351,1279,2608,6487,4502,1411,1272,4980,6089,1643,8274,3654,3917,1819,2964
129,2237,3587,443,463,3044,1645,3882,7908,808,3613,8200,2118,7082,5482,6590
130,1855,3491,2803,4422,8006,5855,4611,5012,8834,7113,8852,941,2490,2666,1146
131,414,4834,5786,2880,4348,1151,2722,2099,6764,4412,5966,1247,591,3682,1048
132,8201,6628,5032,7413,5207,768,7068,5122,3539,7107,1881,541,3007,4687,5482
133,3440,6648,4561,6108,920,3927,6908,3543,688,1598,1003,1712,503,6653,7308
134,5381,2383,3217,2830,8117,5188,5314,7499,3551,8361,8756,6233,1419,5532,3749
135,1550,1892,6942,38,5363,7364,3253,372,2389,5319,7802,6226,4419,5228,7616
136,2314,2738,5608,5919,2313,4115,7598,2799,5569,7718,7307,2346,7108,6216,2363
137,528,7638,2980,1054,5951,4747,1713,3543,8222,6117,1766,7637,7145,1479,1216
138,1072,4461,8265,4,2121,7170,3842,6946,4213,2096,225,6007,6320,8346,8001
139,2438,6005,1616,6590,3044,3697,3343,669,5482,1645,3587,2873,2365,129,601
140,1216,1766,4002,2479,1803,3632,3860,5951,7545,7053,6776,3478,6516,6940,2897
141,2014,149,441,4970,3515,773,1236,6253,2054,7153,765,1730,248,1300,4027
142,1576,3822,2882,5442,3440,166,4878,7345,3951,7617,2242,6108,510,811,4215
143,278,1580,1594,1593,7108,2219,4136,2617,1586,555,1574,8226,2363,2990,7678
144,4562,2111,8403,8794,5496,7574,8830,4185,8006,1663,2558,6155,3694,7913,1433
145,8172,8440,6611,1053,91,441,2376,254,3339,7089,1521,4813,1210,3985,230
146,7978,6635,7400,8853,8742,8756,5468,6924,8801,8663,7198,7174,1385,2587,1978
147,1579,1586,1580,7108,1600,1593,7678,788,8226,5331,7573,1268,2317,1575,1594
148,34,8265,6405,8438,6924,3030,8286,6213,3916,5616,7934,2742,1788,4415,8480
149,3515,4970,5588,773,6606,6649,520,6237,4327,8499,1730,7572,5441,2014,1300
150,2610,4358,7464,5410,5814,278,372,3615,8227,7234,7465,186,2978,3626,6967
151,2334,5345,2725,1844,2242,6162,792,7554,392,3576,3688,113,1531,568,3680
152,5116,2581,3622,2468,2959,1064,3576,7091,113,4561,2370,2024,1429,2761,3514
153,1960,6812,4489,377,2344,8643,3468,7994,2247,4493,7298,6922,185,3227,5594
