,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
132,11663,10696,6614,7044,12227,9085,10839,12450,8126,9168,8335,6123,11328,5024,231
133,2415,9174,7204,7789,11286,4279,12383,3104,7110,7968,948,5036,1941,2482,7521
134,7281,6122,4435,869,10979,427,6907,4113,8662,6164,2502,11234,660,6165,111
135,1818,3880,1316,4076,9913,1318,1375,11853,5775,4696,4811,5878,6690,8068,1801
136,4788,8522,8521,2050,2937,7564,6187,4016,7269,2168,8111,1419,2468,10986,7654
137,6840,12215,5793,10663,8067,1372,3197,7063,11122,11761,9185,7905,12808,106,7877
138,379,9114,5472,39,11400,8766,8762,10121,5705,9073,10732,1647,2421,42,2062
139,1881,10444,2913,12328,3400,3238,12094,2407,10967,6517,6286,2391,4963,1963,5617
140,4493,1173,11028,7231,10677,3575,3769,6814,4569,235,12454,9877,6385,12222,12500
141,570,9285,871,11648,284,11559,8658,2381,810,1255,9943,3343,273,10054,6019
142,3111,4557,7649,2572,11149,5343,573,10097,5326,2479,11225,12113,11071,8148,1805
143,2591,4816,11431,11181,11870,1082,1811,348,4593,7645,675,4186,2121,4817,8574
144,6950,4602,1928,11276,11673,7469,4126,10668,7445,1538,11801,2143,10618,9508,3080
145,2859,4776,10150,842,2168,4862,4333,2050,3035,7977,8091,9778,1446,301,10733
146,6293,1828,8856,11604,4508,4304,10362,370,1362,7543,8331,12808,9994,8853,5969
147,4604,6980,8858,1976,7109,8854,5236,7980,11675,4304,12009,11201,5414,6999,8959
148,7153,5892,207,6041,7234,13049,8628,978,12860,6825,3935,6720,7682,4669,10595
149,2261,5926,10863,153,3408,5328,2332,2324,10406,5386,6822,12119,2343,11120,7780
150,11429,9714,8357,3990,5333,3418,2401,5841,13074,2015,157,7799,3991,1871,1558
151,2261,153,8145,149,99,9772,5468,6832,560,2864,5888,3546,3963,5999,5926
152,3543,7549,4410,699,10218,9111,2262,2539,10790,9466,3207,5511,3244,2573,4232
153,149,2261,6822,5926,10863,2864,8145,560,3408,5386,5468,2332,10406,5328,3821
