,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,13117,700,4556,8907,11339,10894,2936,10544,12498,8074,13281,7021,622,6057,13636
70,1361,626,6429,12491,3197,6520,8385,4135,1518,10278,4813,6598,5850,12043,3910
71,6995,4721,5853,1940,10251,3907,5701,3779,1038,7132,5974,6155,6130,8536,6393
72,6692,84,195,139,6703,5557,2531,10284,614,12088,8185,11697,3399,9309,10008
73,3681,10784,9590,10613,9393,7973,9358,6716,12050,6393,6876,13049,1075,11123,2320
74,1957,9377,5573,5730,12773,606,11187,2138,4771,6494,7251,12981,6622,3664,12662
75,9221,1027,6675,3339,7015,9548,7886,1912,12825,10096,12806,12472,923,3699,9270
76,8118,9776,12825,10096,6481,8857,12590,9548,7490,8659,776,5477,6759,2837,6832
77,10305,8807,627,2704,4068,6300,10791,11442,6008,12680,1268,1645,10836,1658,8016
78,12941,11093,12763,2722,2574,8896,4425,12624,6817,5192,12776,7046,1795,2643,7660
79,3846,7625,12684,2238,13081,13104,11668,6522,542,9682,10919,3894,1640,5652,13369
80,12765,10929,6289,3199,9985,11933,4595,4907,2502,727,7130,9322,1865,2825,1184
81,503,11275,1228,5614,2537,13067,9402,4103,2,31,11288,10889,2922,7794,6463
82,8932,8286,9302,11672,13069,8394,8414,7185,12592,1250,6449,1181,6626,11048,10373
83,11359,813,6595,867,847,8191,8514,12154,2390,2238,12092,5792,11048,4647,2679
84,8185,10099,3399,72,3440,11697,6692,7033,10674,2692,5851,7425,8918,7133,11516
85,12839,6544,3618,4684,3559,7786,1549,7686,2087,4938,1378,11191,5660,7541,289
86,338,3437,4243,3511,289,337,11643,6540,12880,3558,1823,574,364,5151,11122
87,6740,12734,13650,6814,508,10718,8815,8908,12824,1558,8630,2330,6366,3228,6512
88,10229,12494,8661,2054,8973,11424,2854,9471,7020,6567,12381,10789,1235,8976,8972
89,10783,2849,3922,13009,12139,11056,4819,12342,6283,11033,12866,5069,2940,11032,7367
90,9318,6705,3437,8580,11970,3812,7126,8387,3435,337,10824,6301,8486,3564,1558
91,915,7872,1143,2029,8486,1919,458,11750,13033,6492,8314,12569,5743,3085,3013
92,13060,634,8112,7099,7036,8861,3201,5300,10089,12692,12562,6793,4628,9085,6492
